latitude,longitude,rainfall_mm_hr,reliability_flag
19.05,85.35,0.0,0
19.15,85.35,0.0,0
19.25,85.35,1.2179242,0
19.35,85.35,2.4495752,0
19.45,85.35,1.3070956,0
19.55,85.35,2.3499289,0
19.65,85.35,2.0933578,0
19.75,85.35,2.2355592,0
19.85,85.35,2.472687,0
19.95,85.35,3.2438612,0
20.05,85.35,4.5561976,0
20.15,85.35,4.645988,0
20.25,85.35,4.467508,0
20.35,85.35,4.7703075,0
20.45,85.35,6.4598517,0
20.55,85.35,7.351206,0
20.65,85.35,7.9816113,0
20.75,85.35,7.703388,0
20.85,85.35,7.004993,0
20.95,85.35,7.4039536,0
21.05,85.35,9.145778,0
21.15,85.35,9.451043,0
21.25,85.35,9.876096,0
21.35,85.35,9.73981,0
21.45,85.35,6.8935604,0
21.55,85.35,6.7883296,0
21.65,85.35,6.1596885,0
21.75,85.35,4.7289605,0
21.85,85.35,2.993031,0
21.95,85.35,0.8539204,0
22.05,85.35,0.5126649,0
22.15,85.35,0.2714258,0
22.25,85.35,0.3737926,0
22.35,85.35,0.5030707,0
22.45,85.35,0.1952422,0
22.55,85.35,0.1104334,0
22.65,85.35,0.1424552,0
22.75,85.35,0.14660786,0
17.55,85.45,1.451948,0
17.65,85.45,1.0800846,0
17.75,85.45,0.50851876,0
17.85,85.45,0.0,0
17.95,85.45,0.19998929,0
18.05,85.45,0.3171786,0
18.15,85.45,0.29896683,0
18.25,85.45,0.31713018,0
18.35,85.45,0.36016148,0
18.45,85.45,0.47717234,0
18.55,85.45,0.0,0
18.65,85.45,0.0,0
18.75,85.45,0.0,0
18.85,85.45,0.0,0
18.95,85.45,0.0,0
19.05,85.45,0.0,0
19.15,85.45,0.0,0
19.25,85.45,1.1750259,0
19.35,85.45,2.474764,0
19.45,85.45,2.5582085,0
19.55,85.45,2.4248543,0
19.65,85.45,2.1385772,0
19.75,85.45,1.9554225,0
19.85,85.45,2.351251,0
19.95,85.45,3.4304032,0
20.05,85.45,4.5023727,0
20.15,85.45,4.357949,0
20.25,85.45,4.616001,0
20.35,85.45,5.1311626,0
20.45,85.45,6.613632,0
20.55,85.45,7.601692,0
20.65,85.45,8.8214245,0
20.75,85.45,9.213823,0
20.85,85.45,8.244851,0
20.95,85.45,9.2896,0
21.05,85.45,9.867692,0
21.15,85.45,9.470423,0
21.25,85.45,9.562737,0
21.35,85.45,9.711106,0
21.45,85.45,7.078224,0
21.55,85.45,7.0480404,0
21.65,85.45,6.7550387,0
21.75,85.45,7.225795,0
21.85,85.45,3.7982752,0
21.95,85.45,2.5132937,0
22.05,85.45,1.3292693,0
22.15,85.45,0.65683043,0
22.25,85.45,0.7594124,0
22.35,85.45,0.50134385,0
22.45,85.45,0.22046526,0
22.55,85.45,0.118852295,0
22.65,85.45,0.13537988,0
22.75,85.45,0.16538614,0
17.55,85.55,1.5505571,0
17.65,85.55,0.9811941,0
17.75,85.55,0.5669346,0
17.85,85.55,0.0,0
17.95,85.55,0.11900385,0
18.05,85.55,0.15281476,0
18.15,85.55,0.19981198,0
18.25,85.55,0.0,0
18.35,85.55,0.2797453,0
18.45,85.55,0.3075392,0
18.55,85.55,0.0,0
18.65,85.55,0.0,0
18.75,85.55,0.0,0
18.85,85.55,0.0,0
18.95,85.55,0.0,0
19.05,85.55,0.0,0
19.15,85.55,1.0779439,0
19.25,85.55,1.1829937,0
19.35,85.55,2.4949255,0
19.45,85.55,2.729791,0
19.55,85.55,2.567557,0
19.65,85.55,2.0294056,0
19.75,85.55,1.4017959,0
19.85,85.55,0.89416605,0
19.95,85.55,2.5833628,0
20.05,85.55,3.5824616,0
20.15,85.55,4.309291,0
20.25,85.55,4.8284917,0
20.35,85.55,5.4147353,0
20.45,85.55,6.4626207,0
20.55,85.55,7.357597,0
20.65,85.55,8.453386,0
20.75,85.55,9.537756,0
20.85,85.55,9.383412,0
20.95,85.55,9.498623,0
21.05,85.55,9.311659,0
21.15,85.55,9.489803,0
21.25,85.55,9.025691,0
21.35,85.55,9.533868,0
21.45,85.55,9.722161,0
21.55,85.55,6.9245143,0
21.65,85.55,8.982343,0
21.75,85.55,7.3225746,0
21.85,85.55,6.677084,0
21.95,85.55,3.148234,0
22.05,85.55,2.9629743,0
22.15,85.55,2.2409654,0
22.25,85.55,0.7828402,0
22.35,85.55,0.9847454,0
22.45,85.55,0.56632924,0
22.55,85.55,0.23161992,0
22.65,85.55,0.24232046,0
22.75,85.55,0.19680722,0
17.55,85.65,2.0954726,0
17.65,85.65,1.5148236,0
17.75,85.65,0.0,0
17.85,85.65,0.0,0
17.95,85.65,0.14528488,0
18.05,85.65,0.100930154,0
18.15,85.65,0.12721911,0
18.25,85.65,0.18289818,0
18.35,85.65,0.0,0
18.45,85.65,0.0,0
18.55,85.65,0.0,0
18.65,85.65,0.0,0
18.75,85.65,0.0,0
18.85,85.65,0.0,0
18.95,85.65,0.0,0
19.05,85.65,0.0,0
19.15,85.65,0.0,0
19.25,85.65,1.1204605,0
19.35,85.65,1.3376461,0
19.45,85.65,2.6499667,0
19.55,85.65,2.433071,0
19.65,85.65,1.9175475,0
19.75,85.65,1.2916201,0
19.85,85.65,1.3830342,0
19.95,85.65,1.4589301,0
20.05,85.65,3.972591,0
20.15,85.65,4.8107986,0
20.25,85.65,5.9135284,0
20.35,85.65,5.855055,0
20.45,85.65,6.525642,0
20.55,85.65,7.4908686,0
20.65,85.65,8.746404,0
20.75,85.65,9.631807,0
20.85,85.65,9.665785,0
20.95,85.65,9.777163,0
21.05,85.65,10.147258,0
21.15,85.65,9.845423,0
21.25,85.65,9.718293,0
21.35,85.65,9.343764,0
21.45,85.65,9.725144,0
21.55,85.65,9.82388,0
21.65,85.65,9.5812235,0
21.75,85.65,7.6377254,0
21.85,85.65,6.4805074,0
21.95,85.65,5.3288727,0
22.05,85.65,3.0799184,0
22.15,85.65,2.539158,0
22.25,85.65,1.3212354,0
22.35,85.65,1.0672548,0
22.45,85.65,0.6795708,0
22.55,85.65,0.19446538,0
22.65,85.65,0.23473535,0
22.75,85.65,0.30668506,0
17.55,85.75,1.8160897,0
17.65,85.75,2.00415,0
17.75,85.75,0.8415953,0
17.85,85.75,0.38994533,0
17.95,85.75,0.0,0
18.05,85.75,0.07317978,0
18.15,85.75,0.081420876,0
18.25,85.75,0.13056825,0
18.35,85.75,0.17992982,0
18.45,85.75,0.0,0
18.55,85.75,0.0,0
18.65,85.75,0.0,0
18.75,85.75,0.0,0
18.85,85.75,0.0,0
18.95,85.75,0.0,0
19.05,85.75,0.0,0
19.15,85.75,0.0,0
19.25,85.75,0.0,0
19.35,85.75,1.406191,0
19.45,85.75,1.3026835,0
19.55,85.75,2.3543608,0
19.65,85.75,1.9355441,0
19.75,85.75,1.3915899,0
19.85,85.75,1.5672355,0
19.95,85.75,2.4134257,0
20.05,85.75,2.7374387,0
20.15,85.75,5.128018,0
20.25,85.75,6.755939,0
20.35,85.75,6.104264,0
20.45,85.75,8.433107,0
20.55,85.75,7.863072,0
20.65,85.75,9.540994,0
20.75,85.75,9.782168,0
20.85,85.75,10.846439,0
20.95,85.75,10.263391,0
21.05,85.75,10.453911,0
21.15,85.75,10.4119835,0
21.25,85.75,9.961872,0
21.35,85.75,9.690948,0
21.45,85.75,10.001227,0
21.55,85.75,10.185226,0
21.65,85.75,9.587978,0
21.75,85.75,7.672495,0
21.85,85.75,6.006702,0
21.95,85.75,5.640731,0
22.05,85.75,3.1357334,0
22.15,85.75,2.754457,0
22.25,85.75,2.022005,0
22.35,85.75,0.0,0
22.45,85.75,0.0,0
22.55,85.75,0.0,0
22.65,85.75,0.0,0
22.75,85.75,0.2197145,0
17.55,85.85,1.7885684,0
17.65,85.85,1.8999239,0
17.75,85.85,0.7856772,0
17.85,85.85,0.5302377,0
17.95,85.85,0.0,0
18.05,85.85,0.117004864,0
18.15,85.85,0.057648282,0
18.25,85.85,0.102140926,0
18.35,85.85,0.15381615,0
18.45,85.85,0.21613817,0
18.55,85.85,0.0,0
18.65,85.85,0.0,0
18.75,85.85,0.0,0
18.85,85.85,0.0,0
18.95,85.85,0.0,0
19.05,85.85,0.0,0
19.15,85.85,0.0,0
19.25,85.85,1.2453479,0
19.35,85.85,1.3784345,0
19.45,85.85,1.3596106,0
19.55,85.85,1.1825901,0
19.65,85.85,1.0400364,0
19.75,85.85,1.8846897,0
19.85,85.85,1.8766801,0
19.95,85.85,2.8123677,0
20.05,85.85,4.302969,0
20.15,85.85,3.2934217,0
20.25,85.85,6.475706,0
20.35,85.85,6.920783,0
20.45,85.85,9.10506,0
20.55,85.85,9.305915,0
20.65,85.85,9.300071,0
20.75,85.85,10.976122,0
20.85,85.85,12.027945,0
20.95,85.85,12.198735,0
21.05,85.85,12.434157,0
21.15,85.85,11.866804,0
21.25,85.85,11.286537,0
21.35,85.85,10.186852,0
21.45,85.85,10.358391,0
21.55,85.85,10.477951,0
21.65,85.85,9.253963,0
21.75,85.85,7.7519927,0
21.85,85.85,6.05685,0
21.95,85.85,5.727984,0
22.05,85.85,5.7961574,0
22.15,85.85,3.2145383,0
22.25,85.85,0.0,0
22.35,85.85,0.0,0
22.45,85.85,0.0,0
22.55,85.85,0.0,0
22.65,85.85,0.0,0
22.75,85.85,0.0,0
17.55,85.95,1.5639586,0
17.65,85.95,1.9649792,0
17.75,85.95,0.8711448,0
17.85,85.95,0.79664654,0
17.95,85.95,0.0,0
18.05,85.95,0.17128415,0
18.15,85.95,0.05752804,0
18.25,85.95,0.06153106,0
18.35,85.95,0.14685093,0
18.45,85.95,0.13301381,0
18.55,85.95,0.23154692,0
18.65,85.95,0.30358022,0
18.75,85.95,0.0,0
18.85,85.95,0.0,0
18.95,85.95,0.0,0
19.05,85.95,0.0,0
19.15,85.95,0.0,0
19.25,85.95,1.272,0
19.35,85.95,1.3714017,0
19.45,85.95,1.4199754,0
19.55,85.95,2.6724782,0
19.65,85.95,2.6122615,0
19.75,85.95,2.5662405,0
19.85,85.95,2.534407,0
19.95,85.95,3.8685734,0
20.05,85.95,4.5488267,0
20.15,85.95,5.1382136,0
20.25,85.95,6.4195147,0
20.35,85.95,8.144907,0
20.45,85.95,9.669174,0
20.55,85.95,9.700371,0
20.65,85.95,9.236145,0
20.75,85.95,11.133997,0
20.85,85.95,12.696184,0
20.95,85.95,13.2292185,0
21.05,85.95,13.439196,0
21.15,85.95,13.23782,0
21.25,85.95,12.695483,0
21.35,85.95,11.706173,0
21.45,85.95,12.0706,0
21.55,85.95,11.164207,0
21.65,85.95,8.2459,0
21.75,85.95,7.146502,0
21.85,85.95,6.5432935,0
21.95,85.95,5.7751465,0
22.05,85.95,5.7024097,0
22.15,85.95,5.4290795,0
22.25,85.95,1.5253547,0
22.35,85.95,0.6790127,0
22.45,85.95,0.4477761,0
22.55,85.95,0.3178386,0
22.65,85.95,0.09525139,0
22.75,85.95,0.0,0
17.55,86.05,0.83029735,0
17.65,86.05,1.6285267,0
17.75,86.05,2.9723997,0
17.85,86.05,1.4010216,0
17.95,86.05,0.0,0
18.05,86.05,0.41016978,0
18.15,86.05,0.10848594,0
18.25,86.05,0.05296551,0
18.35,86.05,0.06870704,0
18.45,86.05,0.109933265,0
18.55,86.05,0.15513848,0
18.65,86.05,0.6936722,0
18.75,86.05,1.1014922,0
18.85,86.05,1.3752309,0
18.95,86.05,0.0,0
19.05,86.05,0.0,0
19.15,86.05,0.0,0
19.25,86.05,1.3746492,0
19.35,86.05,1.3298213,0
19.45,86.05,1.4073032,0
19.55,86.05,2.9008818,0
19.65,86.05,3.2091274,0
19.75,86.05,3.2979774,0
19.85,86.05,3.2764726,0
19.95,86.05,4.5065565,0
20.05,86.05,5.149796,0
20.15,86.05,5.6520543,0
20.25,86.05,6.283009,0
20.35,86.05,8.713409,0
20.45,86.05,9.764998,0
20.55,86.05,10.197203,0
20.65,86.05,9.741239,0
20.75,86.05,11.105327,0
20.85,86.05,12.797926,0
20.95,86.05,13.161541,0
21.05,86.05,13.247347,0
21.15,86.05,12.8183,0
21.25,86.05,12.950068,0
21.35,86.05,12.869705,0
21.45,86.05,12.129841,0
21.55,86.05,10.891613,0
21.65,86.05,7.6620607,0
21.75,86.05,7.2135983,0
21.85,86.05,6.321306,0
21.95,86.05,5.919429,0
22.05,86.05,5.6662908,0
22.15,86.05,5.6586847,0
22.25,86.05,2.0932603,0
22.35,86.05,0.81773055,0
22.45,86.05,0.3761642,0
22.55,86.05,0.2795119,0
22.65,86.05,0.07377372,0
22.75,86.05,0.0,0
17.55,86.15,0.914771,0
17.65,86.15,1.1137307,0
17.75,86.15,0.9871008,0
17.85,86.15,1.1933064,0
17.95,86.15,0.0,0
18.05,86.15,0.0,0
18.15,86.15,0.0,0
18.25,86.15,0.0,0
18.35,86.15,0.0,0
18.45,86.15,0.0,0
18.55,86.15,0.13514617,0
18.65,86.15,0.56038964,0
18.75,86.15,0.96387625,0
18.85,86.15,1.1374624,0
18.95,86.15,0.7817052,0
19.05,86.15,0.8935926,0
19.15,86.15,0.0,0
19.25,86.15,1.3960541,0
19.35,86.15,1.325826,0
19.45,86.15,1.3806279,0
19.55,86.15,1.4619142,0
19.65,86.15,1.5349854,0
19.75,86.15,3.4015193,0
19.85,86.15,3.8481052,0
19.95,86.15,4.7609024,0
20.05,86.15,5.5872803,0
20.15,86.15,6.288142,0
20.25,86.15,6.6388826,0
20.35,86.15,8.278205,0
20.45,86.15,9.957843,0
20.55,86.15,9.589363,0
20.65,86.15,9.665062,0
20.75,86.15,11.313895,0
20.85,86.15,13.259489,0
20.95,86.15,13.998636,0
21.05,86.15,13.733423,0
21.15,86.15,12.697929,0
21.25,86.15,12.837211,0
21.35,86.15,12.777753,0
21.45,86.15,12.334026,0
21.55,86.15,11.299597,0
21.65,86.15,7.873521,0
21.75,86.15,6.738652,0
21.85,86.15,6.698251,0
21.95,86.15,5.8963327,0
22.05,86.15,2.684378,0
22.15,86.15,3.0245705,0
22.25,86.15,2.3833528,0
22.35,86.15,0.93053395,0
22.45,86.15,0.33576128,0
22.55,86.15,0.25367287,0
22.65,86.15,0.17021386,0
22.75,86.15,0.08554208,0
17.55,86.25,0.0,0
17.65,86.25,0.0,0
17.75,86.25,0.0,0
17.85,86.25,0.0,0
17.95,86.25,0.0,0
18.05,86.25,0.0,0
18.15,86.25,1.7060845,0
18.25,86.25,0.68205637,0
18.35,86.25,0.0,0
18.45,86.25,0.0,0
18.55,86.25,0.1607783,0
18.65,86.25,0.61332,0
18.75,86.25,0.97083414,0
18.85,86.25,1.0827361,0
18.95,86.25,0.6373721,0
19.05,86.25,1.7908976,0
19.15,86.25,1.1412834,0
19.25,86.25,1.2508296,0
19.35,86.25,2.747581,0
19.45,86.25,2.885336,0
19.55,86.25,2.9248369,0
19.65,86.25,1.4580548,0
19.75,86.25,1.6243523,0
19.85,86.25,3.5763674,0
19.95,86.25,4.983356,0
20.05,86.25,5.7657223,0
20.15,86.25,6.4147296,0
20.25,86.25,7.0662355,0
20.35,86.25,8.993464,0
20.45,86.25,9.993231,0
20.55,86.25,10.688973,0
20.65,86.25,11.865006,0
20.75,86.25,11.398829,0
20.85,86.25,12.64764,0
20.95,86.25,14.16179,0
21.05,86.25,13.847738,0
21.15,86.25,12.821582,0
21.25,86.25,12.459484,0
21.35,86.25,12.757922,0
21.45,86.25,12.879609,0
21.55,86.25,11.211161,0
21.65,86.25,7.7288947,0
21.75,86.25,6.5407815,0
21.85,86.25,6.624224,0
21.95,86.25,6.166524,0
22.05,86.25,2.8497574,0
22.15,86.25,3.1169415,0
22.25,86.25,2.6398902,0
22.35,86.25,1.1976175,0
22.45,86.25,0.39290786,0
22.55,86.25,0.34597805,0
22.65,86.25,0.0,0
22.75,86.25,0.16091758,0
17.55,86.35,0.0,0
17.65,86.35,0.0,0
17.75,86.35,0.0,0
17.85,86.35,0.0,0
17.95,86.35,0.0,0
18.05,86.35,0.0,0
18.15,86.35,1.9104693,0
18.25,86.35,1.678226,0
18.35,86.35,0.9159594,0
18.45,86.35,0.3040032,0
18.55,86.35,0.24693032,0
18.65,86.35,0.48387474,0
18.75,86.35,1.012498,0
18.85,86.35,0.4920232,0
18.95,86.35,0.54214644,0
19.05,86.35,1.3845121,0
19.15,86.35,1.8781312,0
19.25,86.35,2.2462416,0
19.35,86.35,1.3301555,0
19.45,86.35,3.0561993,0
19.55,86.35,3.0684724,0
19.65,86.35,1.4172496,0
19.75,86.35,1.5257674,0
19.85,86.35,0.0,0
19.95,86.35,4.211271,0
20.05,86.35,5.5343313,0
20.15,86.35,5.9248524,0
20.25,86.35,7.2827687,0
20.35,86.35,9.5835,0
20.45,86.35,10.604681,0
20.55,86.35,11.037771,0
20.65,86.35,12.611028,0
20.75,86.35,13.748636,0
20.85,86.35,13.816668,0
20.95,86.35,14.329118,0
21.05,86.35,15.159625,0
21.15,86.35,14.439784,0
21.25,86.35,12.825957,0
21.35,86.35,12.442757,0
21.45,86.35,12.782923,0
21.55,86.35,11.169998,0
21.65,86.35,8.146175,0
21.75,86.35,6.819454,0
21.85,86.35,6.5368423,0
21.95,86.35,6.2303605,0
22.05,86.35,2.9164097,0
22.15,86.35,3.1807387,0
22.25,86.35,2.4949908,0
22.35,86.35,1.5352799,0
22.45,86.35,1.1292882,0
22.55,86.35,1.0099242,0
22.65,86.35,0.0,0
22.75,86.35,0.28224424,0
17.55,86.45,0.0,0
17.65,86.45,0.0,0
17.75,86.45,0.0,0
17.85,86.45,0.0,0
17.95,86.45,0.0,0
18.05,86.45,1.290359,0
18.15,86.45,1.6715022,0
18.25,86.45,1.7378383,0
18.35,86.45,1.3760196,0
18.45,86.45,1.1421307,0
18.55,86.45,0.56182915,0
18.65,86.45,0.43050927,0
18.75,86.45,0.30623502,0
18.85,86.45,0.45274976,0
18.95,86.45,0.56428456,0
19.05,86.45,0.755849,0
19.15,86.45,1.7456187,0
19.25,86.45,2.1097474,0
19.35,86.45,1.221705,0
19.45,86.45,2.5850775,0
19.55,86.45,2.870616,0
19.65,86.45,1.3244317,0
19.75,86.45,1.3554465,0
19.85,86.45,0.0,0
19.95,86.45,1.6285985,0
20.05,86.45,2.3274775,0
20.15,86.45,2.5133083,0
20.25,86.45,3.0856175,0
20.35,86.45,7.6980414,0
20.45,86.45,9.544948,0
20.55,86.45,10.896646,0
20.65,86.45,11.796524,0
20.75,86.45,12.155117,0
20.85,86.45,14.307913,0
20.95,86.45,15.23715,0
21.05,86.45,16.256924,0
21.15,86.45,16.39441,0
21.25,86.45,15.580721,0
21.35,86.45,12.920604,0
21.45,86.45,12.264537,0
21.55,86.45,9.706976,0
21.65,86.45,8.233668,0
21.75,86.45,7.0818157,0
21.85,86.45,6.3937383,0
21.95,86.45,3.4238703,0
22.05,86.45,2.929502,0
22.15,86.45,2.7529516,0
22.25,86.45,2.2273357,0
22.35,86.45,1.42608,0
22.45,86.45,1.3464963,0
22.55,86.45,1.261867,0
22.65,86.45,0.57529694,0
22.75,86.45,0.21672054,0
17.55,86.55,0.0,0
17.65,86.55,0.0,0
17.75,86.55,0.0,0
17.85,86.55,0.0,0
17.95,86.55,0.0,0
18.05,86.55,1.2250129,0
18.15,86.55,1.4042035,0
18.25,86.55,1.5802529,0
18.35,86.55,1.4660735,0
18.45,86.55,1.0490935,0
18.55,86.55,1.1426562,0
18.65,86.55,0.95395154,0
18.75,86.55,0.43659517,0
18.85,86.55,0.5920534,0
18.95,86.55,0.76101196,0
19.05,86.55,0.81837,0
19.15,86.55,0.79068524,0
19.25,86.55,0.0,0
19.35,86.55,1.0890509,0
19.45,86.55,2.4036274,0
19.55,86.55,2.5375113,0
19.65,86.55,2.5692613,0
19.75,86.55,0.0,0
19.85,86.55,0.0,0
19.95,86.55,1.6302807,0
20.05,86.55,1.804897,0
20.15,86.55,2.0937681,0
20.25,86.55,5.898811,0
20.35,86.55,7.0863204,0
20.45,86.55,8.458577,0
20.55,86.55,10.064357,0
20.65,86.55,10.498303,0
20.75,86.55,11.588888,0
20.85,86.55,14.436704,0
20.95,86.55,12.592852,0
21.05,86.55,15.447275,0
21.15,86.55,15.332682,0
21.25,86.55,14.071403,0
21.35,86.55,13.568929,0
21.45,86.55,12.55812,0
21.55,86.55,10.053017,0
21.65,86.55,10.147624,0
21.75,86.55,7.206674,0
21.85,86.55,3.4421709,0
21.95,86.55,3.3759112,0
22.05,86.55,2.6714885,0
22.15,86.55,2.581028,0
22.25,86.55,2.1211753,0
22.35,86.55,1.1757258,0
22.45,86.55,0.94834715,0
22.55,86.55,0.95245785,0
22.65,86.55,0.4173,0
22.75,86.55,0.09576826,0
17.55,86.65,0.0,0
17.65,86.65,0.0,0
17.75,86.65,0.0,0
17.85,86.65,0.0,0
17.95,86.65,0.0,0
18.05,86.65,0.0,0
18.15,86.65,1.1219356,0
18.25,86.65,1.42619,0
18.35,86.65,1.671079,0
18.45,86.65,1.1297904,0
18.55,86.65,1.0629823,0
18.65,86.65,0.0,0
18.75,86.65,0.0,0
18.85,86.65,0.60602665,0
18.95,86.65,0.94288474,0
19.05,86.65,0.9413052,0
19.15,86.65,0.86676246,0
19.25,86.65,0.0,0
19.35,86.65,0.0,0
19.45,86.65,1.0199758,0
19.55,86.65,2.3674264,0
19.65,86.65,2.4931643,0
19.75,86.65,0.0,0
19.85,86.65,0.0,0
19.95,86.65,1.628769,0
20.05,86.65,1.6811804,0
20.15,86.65,2.0378757,0
20.25,86.65,5.7445292,0
20.35,86.65,6.599107,0
20.45,86.65,7.685421,0
20.55,86.65,9.692638,0
20.65,86.65,11.028493,0
20.75,86.65,12.595812,0
20.85,86.65,13.063928,0
20.95,86.65,13.313435,0
21.05,86.65,13.678405,0
21.15,86.65,12.532421,0
21.25,86.65,11.2424135,0
21.35,86.65,11.121287,0
21.45,86.65,11.110912,0
21.55,86.65,9.971428,0
21.65,86.65,9.127885,0
21.75,86.65,7.157235,0
21.85,86.65,2.965832,0
21.95,86.65,2.8485074,0
22.05,86.65,0.0,0
22.15,86.65,2.094802,0
22.25,86.65,1.8530312,0
22.35,86.65,0.60087216,0
22.45,86.65,0.0,0
22.55,86.65,0.53306335,0
22.65,86.65,0.18812996,0
22.75,86.65,0.054658268,0
17.55,86.75,0.0,0
17.65,86.75,0.0,0
17.75,86.75,0.0,0
17.85,86.75,0.0,0
17.95,86.75,0.0,0
18.05,86.75,0.0,0
18.15,86.75,0.0,0
18.25,86.75,0.0,0
18.35,86.75,0.0,0
18.45,86.75,0.0,0
18.55,86.75,0.0,0
18.65,86.75,0.0,0
18.75,86.75,0.0,0
18.85,86.75,0.93369156,0
18.95,86.75,0.9104015,0
19.05,86.75,0.8914818,0
19.15,86.75,0.95470554,0
19.25,86.75,0.0,0
19.35,86.75,0.0,0
19.45,86.75,0.8001205,0
19.55,86.75,0.85998744,0
19.65,86.75,1.1117282,0
19.75,86.75,1.2564232,0
19.85,86.75,1.3175066,0
19.95,86.75,1.4420327,0
20.05,86.75,1.6479281,0
20.15,86.75,2.0053055,0
20.25,86.75,2.397104,0
20.35,86.75,6.2710533,0
20.45,86.75,7.325426,0
20.55,86.75,9.37338,0
20.65,86.75,10.393183,0
20.75,86.75,12.582759,0
20.85,86.75,12.938506,0
20.95,86.75,13.281616,0
21.05,86.75,13.523486,0
21.15,86.75,11.94652,0
21.25,86.75,10.972823,0
21.35,86.75,9.681135,0
21.45,86.75,10.124479,0
21.55,86.75,9.310022,0
21.65,86.75,8.321492,0
21.75,86.75,2.8683183,0
21.85,86.75,2.1788135,0
21.95,86.75,1.8905205,0
22.05,86.75,1.6028141,0
22.15,86.75,0.9508764,0
22.25,86.75,0.0,0
22.35,86.75,0.0,0
22.45,86.75,0.0,0
22.55,86.75,0.19735433,0
22.65,86.75,0.079409145,0
22.75,86.75,0.037052434,0
17.55,86.85,0.0,0
17.65,86.85,0.0,0
17.75,86.85,0.0,0
17.85,86.85,0.0,0
17.95,86.85,0.0,0
18.05,86.85,0.0,0
18.15,86.85,0.0,0
18.25,86.85,0.0,0
18.35,86.85,0.0,0
18.45,86.85,0.0,0
18.55,86.85,0.0,0
18.65,86.85,0.0,0
18.75,86.85,0.0,0
18.85,86.85,0.0,0
18.95,86.85,1.0180743,0
19.05,86.85,0.9793819,0
19.15,86.85,0.9819796,0
19.25,86.85,0.0,0
19.35,86.85,1.0414646,0
19.45,86.85,0.986924,0
19.55,86.85,0.83098835,0
19.65,86.85,0.85711354,0
19.75,86.85,0.9470089,0
19.85,86.85,1.0535084,0
19.95,86.85,1.2526703,0
20.05,86.85,1.380846,0
20.15,86.85,1.7203872,0
20.25,86.85,2.2809043,0
20.35,86.85,2.5281904,0
20.45,86.85,2.9355068,0
20.55,86.85,7.753731,0
20.65,86.85,9.475205,0
20.75,86.85,10.339618,0
20.85,86.85,10.579709,0
20.95,86.85,10.872103,0
21.05,86.85,11.698995,0
21.15,86.85,11.747594,0
21.25,86.85,10.747391,0
21.35,86.85,9.433029,0
21.45,86.85,9.814437,0
21.55,86.85,9.1752,0
21.65,86.85,7.8315396,0
21.75,86.85,2.4937181,0
21.85,86.85,1.039616,0
21.95,86.85,1.0227121,0
22.05,86.85,0.0,0
22.15,86.85,0.0,0
22.25,86.85,0.0,0
22.35,86.85,0.0,0
22.45,86.85,0.0,0
22.55,86.85,0.14614339,0
22.65,86.85,0.043079093,0
22.75,86.85,0.027615242,0
17.55,86.95,0.0,0
17.65,86.95,0.0,0
17.75,86.95,0.0,0
17.85,86.95,0.0,0
17.95,86.95,0.0,0
18.05,86.95,0.0,0
18.15,86.95,0.0,0
18.25,86.95,0.0,0
18.35,86.95,0.0,0
18.45,86.95,0.0,0
18.55,86.95,0.0,0
18.65,86.95,0.0,0
18.75,86.95,0.0,0
18.85,86.95,0.0,0
18.95,86.95,0.8247976,0
19.05,86.95,0.8400649,0
19.15,86.95,1.0247076,0
19.25,86.95,1.0035099,0
19.35,86.95,1.1753389,0
19.45,86.95,0.0,0
19.55,86.95,0.88430667,0
19.65,86.95,0.78495014,0
19.75,86.95,0.7639366,0
19.85,86.95,0.74701923,0
19.95,86.95,0.9083422,0
20.05,86.95,0.8221941,0
20.15,86.95,1.179534,0
20.25,86.95,2.3189583,0
20.35,86.95,2.4277012,0
20.45,86.95,2.4947963,0
20.55,86.95,3.3889709,0
20.65,86.95,4.7751856,0
20.75,86.95,3.922299,0
20.85,86.95,4.3852954,0
20.95,86.95,4.555904,0
21.05,86.95,9.681915,0
21.15,86.95,9.539811,0
21.25,86.95,9.552991,0
21.35,86.95,8.473982,0
21.45,86.95,9.554021,0
21.55,86.95,8.790195,0
21.65,86.95,6.8796844,0
21.75,86.95,1.7868228,0
21.85,86.95,0.9168006,0
21.95,86.95,0.6350595,0
22.05,86.95,0.0,0
22.15,86.95,0.0,0
22.25,86.95,0.046813533,0
22.35,86.95,0.0,0
22.45,86.95,0.0,0
22.55,86.95,0.08175916,0
22.65,86.95,0.0,0
22.75,86.95,0.0,0
17.55,87.05,0.0,0
17.65,87.05,0.0,0
17.75,87.05,0.0,0
17.85,87.05,0.0,0
17.95,87.05,0.0,0
18.05,87.05,0.0,0
18.15,87.05,0.0,0
18.25,87.05,0.0,0
18.35,87.05,0.0,0
18.45,87.05,0.0,0
18.55,87.05,0.0,0
18.65,87.05,0.0,0
18.75,87.05,0.0,0
18.85,87.05,0.0,0
18.95,87.05,0.8103004,0
19.05,87.05,0.765971,0
19.15,87.05,0.8370523,0
19.25,87.05,0.9746212,0
19.35,87.05,1.1826739,0
19.45,87.05,0.0,0
19.55,87.05,1.0871208,0
19.65,87.05,0.77265745,0
19.75,87.05,0.7801084,0
19.85,87.05,0.80645454,0
19.95,87.05,0.92351556,0
20.05,87.05,0.68135166,0
20.15,87.05,0.73500204,0
20.25,87.05,1.7934217,0
20.35,87.05,2.2169304,0
