timestamp,latitude,longitude,rainfall_mm_hr
2026-07-28,19.45,81.35,0.9642565
2026-07-28,19.55,81.35,1.1545675
2026-07-28,19.65,81.35,1.6346045
2026-07-28,19.75,81.35,1.1906224
2026-07-28,19.85,81.35,0.816409
2026-07-28,19.95,81.35,0.0
2026-07-28,20.05,81.35,0.0
2026-07-28,20.15,81.35,0.0
2026-07-28,20.25,81.35,0.0
2026-07-28,20.35,81.35,0.0
2026-07-28,20.45,81.35,0.0
2026-07-28,20.55,81.35,0.0
2026-07-28,20.65,81.35,0.0
2026-07-28,20.75,81.35,0.0
2026-07-28,20.85,81.35,0.0
2026-07-28,20.95,81.35,0.0
2026-07-28,21.05,81.35,0.0
2026-07-28,21.15,81.35,0.0
2026-07-28,21.25,81.35,0.0
2026-07-28,21.35,81.35,0.0
2026-07-28,21.45,81.35,0.0
2026-07-28,21.55,81.35,0.0
2026-07-28,21.65,81.35,0.0
2026-07-28,21.75,81.35,0.0
2026-07-28,21.85,81.35,0.0
2026-07-28,21.95,81.35,0.0
2026-07-28,22.05,81.35,0.0
2026-07-28,22.15,81.35,0.0
2026-07-28,22.25,81.35,0.0
2026-07-28,22.35,81.35,0.0
2026-07-28,22.45,81.35,0.0
2026-07-28,22.55,81.35,0.0
2026-07-28,22.65,81.35,0.0
2026-07-28,22.75,81.35,0.0
2026-07-28,17.55,81.45,0.0
2026-07-28,17.65,81.45,0.0
2026-07-28,17.75,81.45,0.0
2026-07-28,17.85,81.45,0.0
2026-07-28,17.95,81.45,0.0
2026-07-28,18.05,81.45,0.0
2026-07-28,18.15,81.45,0.0
2026-07-28,18.25,81.45,0.0
2026-07-28,18.35,81.45,0.0
2026-07-28,18.45,81.45,0.0
2026-07-28,18.55,81.45,0.0
2026-07-28,18.65,81.45,0.0
2026-07-28,18.75,81.45,0.0
2026-07-28,18.85,81.45,0.0
2026-07-28,18.95,81.45,0.0
2026-07-28,19.05,81.45,0.78927505
2026-07-28,19.15,81.45,0.88163453
2026-07-28,19.25,81.45,1.0619017
2026-07-28,19.35,81.45,1.2120712
2026-07-28,19.45,81.45,0.0
2026-07-28,19.55,81.45,1.2169577
2026-07-28,19.65,81.45,1.7138904
2026-07-28,19.75,81.45,1.496628
2026-07-28,19.85,81.45,1.1567172
2026-07-28,19.95,81.45,0.0
2026-07-28,20.05,81.45,0.0
2026-07-28,20.15,81.45,0.0
2026-07-28,20.25,81.45,0.0
2026-07-28,20.35,81.45,0.0
2026-07-28,20.45,81.45,0.0
2026-07-28,20.55,81.45,0.0
2026-07-28,20.65,81.45,0.0
2026-07-28,20.75,81.45,0.0
2026-07-28,20.85,81.45,0.0
2026-07-28,20.95,81.45,0.0
2026-07-28,21.05,81.45,0.0
2026-07-28,21.15,81.45,0.0
2026-07-28,21.25,81.45,0.0
2026-07-28,21.35,81.45,0.0
2026-07-28,21.45,81.45,0.0
2026-07-28,21.55,81.45,0.0
2026-07-28,21.65,81.45,0.0
2026-07-28,21.75,81.45,0.0
2026-07-28,21.85,81.45,0.0
2026-07-28,21.95,81.45,0.0
2026-07-28,22.05,81.45,0.0
2026-07-28,22.15,81.45,0.0
2026-07-28,22.25,81.45,0.0
2026-07-28,22.35,81.45,0.0
2026-07-28,22.45,81.45,0.0
2026-07-28,22.55,81.45,0.0
2026-07-28,22.65,81.45,0.0
2026-07-28,22.75,81.45,0.0
2026-07-28,17.55,81.55,1.3145899
2026-07-28,17.65,81.55,0.0
2026-07-28,17.75,81.55,0.0
2026-07-28,17.85,81.55,0.0
2026-07-28,17.95,81.55,0.0
2026-07-28,18.05,81.55,0.0
2026-07-28,18.15,81.55,0.0
2026-07-28,18.25,81.55,0.0
2026-07-28,18.35,81.55,0.0
2026-07-28,18.45,81.55,0.0
2026-07-28,18.55,81.55,0.0
2026-07-28,18.65,81.55,0.0
2026-07-28,18.75,81.55,0.0
2026-07-28,18.85,81.55,0.0
2026-07-28,18.95,81.55,0.0
2026-07-28,19.05,81.55,0.9066596
2026-07-28,19.15,81.55,1.1538701
2026-07-28,19.25,81.55,1.4223022
2026-07-28,19.35,81.55,1.3370466
2026-07-28,19.45,81.55,0.0
2026-07-28,19.55,81.55,1.7597711
2026-07-28,19.65,81.55,1.8571242
2026-07-28,19.75,81.55,1.7396276
2026-07-28,19.85,81.55,0.0
2026-07-28,19.95,81.55,0.0
2026-07-28,20.05,81.55,0.0
2026-07-28,20.15,81.55,0.0
2026-07-28,20.25,81.55,0.0
2026-07-28,20.35,81.55,0.0
2026-07-28,20.45,81.55,0.0
2026-07-28,20.55,81.55,0.0
2026-07-28,20.65,81.55,0.0
2026-07-28,20.75,81.55,0.0
2026-07-28,20.85,81.55,0.0
2026-07-28,20.95,81.55,0.0
2026-07-28,21.05,81.55,0.0
2026-07-28,21.15,81.55,0.0
2026-07-28,21.25,81.55,0.0
2026-07-28,21.35,81.55,0.0
2026-07-28,21.45,81.55,0.0
2026-07-28,21.55,81.55,0.0
2026-07-28,21.65,81.55,0.0
2026-07-28,21.75,81.55,0.0
2026-07-28,21.85,81.55,0.0
2026-07-28,21.95,81.55,0.0
2026-07-28,22.05,81.55,0.0
2026-07-28,22.15,81.55,0.0
2026-07-28,22.25,81.55,0.0
2026-07-28,22.35,81.55,0.0
2026-07-28,22.45,81.55,0.0
2026-07-28,22.55,81.55,0.0
2026-07-28,22.65,81.55,0.0
2026-07-28,22.75,81.55,0.0
2026-07-28,17.55,81.65,1.6300294
2026-07-28,17.65,81.65,0.0
2026-07-28,17.75,81.65,0.0
2026-07-28,17.85,81.65,0.0
2026-07-28,17.95,81.65,0.0
2026-07-28,18.05,81.65,0.0
2026-07-28,18.15,81.65,0.0
2026-07-28,18.25,81.65,0.0
2026-07-28,18.35,81.65,0.0
2026-07-28,18.45,81.65,0.0
2026-07-28,18.55,81.65,0.0
2026-07-28,18.65,81.65,0.0
2026-07-28,18.75,81.65,0.0
2026-07-28,18.85,81.65,0.0
2026-07-28,18.95,81.65,0.0
2026-07-28,19.05,81.65,0.9767306
2026-07-28,19.15,81.65,1.210051
2026-07-28,19.25,81.65,1.4036252
2026-07-28,19.35,81.65,1.3035682
2026-07-28,19.45,81.65,1.6115172
2026-07-28,19.55,81.65,2.4766026
2026-07-28,19.65,81.65,2.477045
2026-07-28,19.75,81.65,1.917869
2026-07-28,19.85,81.65,1.197652
2026-07-28,19.95,81.65,0.0
2026-07-28,20.05,81.65,0.0
2026-07-28,20.15,81.65,0.0
2026-07-28,20.25,81.65,0.0
2026-07-28,20.35,81.65,0.0
2026-07-28,20.45,81.65,0.0
2026-07-28,20.55,81.65,0.0
2026-07-28,20.65,81.65,0.0
2026-07-28,20.75,81.65,0.0
2026-07-28,20.85,81.65,0.0
2026-07-28,20.95,81.65,0.0
2026-07-28,21.05,81.65,0.0
2026-07-28,21.15,81.65,0.0
2026-07-28,21.25,81.65,0.0
2026-07-28,21.35,81.65,0.0
2026-07-28,21.45,81.65,0.0
2026-07-28,21.55,81.65,0.0
2026-07-28,21.65,81.65,0.0
2026-07-28,21.75,81.65,0.0
2026-07-28,21.85,81.65,0.0
2026-07-28,21.95,81.65,0.0
2026-07-28,22.05,81.65,0.0
2026-07-28,22.15,81.65,0.0
2026-07-28,22.25,81.65,0.0
2026-07-28,22.35,81.65,0.0
2026-07-28,22.45,81.65,0.0
2026-07-28,22.55,81.65,0.0
2026-07-28,22.65,81.65,0.0
2026-07-28,22.75,81.65,0.0
2026-07-28,17.55,81.75,1.999746
2026-07-28,17.65,81.75,1.2425314
2026-07-28,17.75,81.75,0.0
2026-07-28,17.85,81.75,0.0
2026-07-28,17.95,81.75,0.0
2026-07-28,18.05,81.75,0.0
2026-07-28,18.15,81.75,0.0
2026-07-28,18.25,81.75,0.0
2026-07-28,18.35,81.75,0.0
2026-07-28,18.45,81.75,0.0
2026-07-28,18.55,81.75,0.0
2026-07-28,18.65,81.75,0.0
2026-07-28,18.75,81.75,0.0
2026-07-28,18.85,81.75,0.0
2026-07-28,18.95,81.75,0.8281407
2026-07-28,19.05,81.75,1.0905269
2026-07-28,19.15,81.75,1.1434932
2026-07-28,19.25,81.75,1.2922648
2026-07-28,19.35,81.75,1.6931659
2026-07-28,19.45,81.75,3.0213215
2026-07-28,19.55,81.75,3.9044862
2026-07-28,19.65,81.75,3.9313402
2026-07-28,19.75,81.75,2.693753
2026-07-28,19.85,81.75,1.546416
2026-07-28,19.95,81.75,0.0
2026-07-28,20.05,81.75,0.0
2026-07-28,20.15,81.75,0.0
2026-07-28,20.25,81.75,0.0
2026-07-28,20.35,81.75,0.0
2026-07-28,20.45,81.75,0.0
2026-07-28,20.55,81.75,0.0
2026-07-28,20.65,81.75,0.0
2026-07-28,20.75,81.75,0.0
2026-07-28,20.85,81.75,0.0
2026-07-28,20.95,81.75,0.0
2026-07-28,21.05,81.75,0.1318489
2026-07-28,21.15,81.75,0.14529628
2026-07-28,21.25,81.75,0.0
2026-07-28,21.35,81.75,0.0
2026-07-28,21.45,81.75,0.0
2026-07-28,21.55,81.75,0.0
2026-07-28,21.65,81.75,0.0
2026-07-28,21.75,81.75,0.0
2026-07-28,21.85,81.75,0.0
2026-07-28,21.95,81.75,0.0
2026-07-28,22.05,81.75,0.0
2026-07-28,22.15,81.75,0.0
2026-07-28,22.25,81.75,0.0
2026-07-28,22.35,81.75,0.0
2026-07-28,22.45,81.75,0.0
2026-07-28,22.55,81.75,0.0
2026-07-28,22.65,81.75,0.0
2026-07-28,22.75,81.75,0.0
2026-07-28,17.55,81.85,2.625224
2026-07-28,17.65,81.85,1.3742802
2026-07-28,17.75,81.85,0.0
2026-07-28,17.85,81.85,0.0
2026-07-28,17.95,81.85,0.0
2026-07-28,18.05,81.85,0.0
2026-07-28,18.15,81.85,0.0
2026-07-28,18.25,81.85,0.0
2026-07-28,18.35,81.85,0.0
2026-07-28,18.45,81.85,0.0
2026-07-28,18.55,81.85,0.0
2026-07-28,18.65,81.85,0.0
2026-07-28,18.75,81.85,0.0
2026-07-28,18.85,81.85,0.0
2026-07-28,18.95,81.85,0.8293213
2026-07-28,19.05,81.85,1.0515438
2026-07-28,19.15,81.85,1.1119952
2026-07-28,19.25,81.85,1.3903326
2026-07-28,19.35,81.85,1.9554421
2026-07-28,19.45,81.85,4.034561
2026-07-28,19.55,81.85,4.634879
2026-07-28,19.65,81.85,4.3837557
2026-07-28,19.75,81.85,2.9741147
2026-07-28,19.85,81.85,1.7349193
2026-07-28,19.95,81.85,0.0
2026-07-28,20.05,81.85,0.0
2026-07-28,20.15,81.85,0.0
2026-07-28,20.25,81.85,0.0
2026-07-28,20.35,81.85,0.0
2026-07-28,20.45,81.85,0.0
2026-07-28,20.55,81.85,0.0
2026-07-28,20.65,81.85,0.0
2026-07-28,20.75,81.85,0.0
2026-07-28,20.85,81.85,0.0
2026-07-28,20.95,81.85,0.120511875
2026-07-28,21.05,81.85,0.13010788
2026-07-28,21.15,81.85,0.13298209
2026-07-28,21.25,81.85,0.0
2026-07-28,21.35,81.85,0.0
2026-07-28,21.45,81.85,0.0
2026-07-28,21.55,81.85,0.0
2026-07-28,21.65,81.85,0.0
2026-07-28,21.75,81.85,0.0
2026-07-28,21.85,81.85,0.0
2026-07-28,21.95,81.85,0.0
2026-07-28,22.05,81.85,0.0
2026-07-28,22.15,81.85,0.0
2026-07-28,22.25,81.85,0.0
2026-07-28,22.35,81.85,0.0
2026-07-28,22.45,81.85,0.0
2026-07-28,22.55,81.85,0.0
2026-07-28,22.65,81.85,0.0
2026-07-28,22.75,81.85,0.0
2026-07-28,17.55,81.95,2.5834117
2026-07-28,17.65,81.95,1.6245067
2026-07-28,17.75,81.95,0.0
2026-07-28,17.85,81.95,0.0
2026-07-28,17.95,81.95,0.0
2026-07-28,18.05,81.95,0.0
2026-07-28,18.15,81.95,0.0
2026-07-28,18.25,81.95,0.0
2026-07-28,18.35,81.95,0.0
2026-07-28,18.45,81.95,0.0
2026-07-28,18.55,81.95,0.0
2026-07-28,18.65,81.95,0.0
2026-07-28,18.75,81.95,0.0
2026-07-28,18.85,81.95,0.0
2026-07-28,18.95,81.95,0.0
2026-07-28,19.05,81.95,0.83902544
2026-07-28,19.15,81.95,0.8985106
2026-07-28,19.25,81.95,1.4749844
2026-07-28,19.35,81.95,2.6621273
2026-07-28,19.45,81.95,4.372237
2026-07-28,19.55,81.95,4.534892
2026-07-28,19.65,81.95,3.2264605
2026-07-28,19.75,81.95,2.1509845
2026-07-28,19.85,81.95,1.7822088
2026-07-28,19.95,81.95,0.0
2026-07-28,20.05,81.95,0.0
2026-07-28,20.15,81.95,0.0
2026-07-28,20.25,81.95,0.0
2026-07-28,20.35,81.95,0.0
2026-07-28,20.45,81.95,0.0
2026-07-28,20.55,81.95,0.0
2026-07-28,20.65,81.95,0.0
2026-07-28,20.75,81.95,0.0
2026-07-28,20.85,81.95,0.0
2026-07-28,20.95,81.95,0.124760084
2026-07-28,21.05,81.95,0.16740204
2026-07-28,21.15,81.95,0.193145
2026-07-28,21.25,81.95,0.17914502
2026-07-28,21.35,81.95,0.0
2026-07-28,21.45,81.95,0.0
2026-07-28,21.55,81.95,0.0
2026-07-28,21.65,81.95,0.0
2026-07-28,21.75,81.95,0.0
2026-07-28,21.85,81.95,0.0
2026-07-28,21.95,81.95,0.0
2026-07-28,22.05,81.95,0.0
2026-07-28,22.15,81.95,0.0
2026-07-28,22.25,81.95,0.0
2026-07-28,22.35,81.95,0.0
2026-07-28,22.45,81.95,0.0
2026-07-28,22.55,81.95,0.0
2026-07-28,22.65,81.95,0.0
2026-07-28,22.75,81.95,0.0
2026-07-28,17.55,82.05,2.55605
2026-07-28,17.65,82.05,1.5968752
2026-07-28,17.75,82.05,0.0
2026-07-28,17.85,82.05,0.0
2026-07-28,17.95,82.05,0.0
2026-07-28,18.05,82.05,0.0
2026-07-28,18.15,82.05,0.0
2026-07-28,18.25,82.05,0.0
2026-07-28,18.35,82.05,0.0
2026-07-28,18.45,82.05,0.0
2026-07-28,18.55,82.05,0.0
2026-07-28,18.65,82.05,0.0
2026-07-28,18.75,82.05,0.0
2026-07-28,18.85,82.05,0.0
2026-07-28,18.95,82.05,0.0
2026-07-28,19.05,82.05,0.5869314
2026-07-28,19.15,82.05,0.839934
2026-07-28,19.25,82.05,1.5327747
2026-07-28,19.35,82.05,3.2890308
2026-07-28,19.45,82.05,3.7219012
2026-07-28,19.55,82.05,3.529691
2026-07-28,19.65,82.05,2.7776864
2026-07-28,19.75,82.05,1.8957379
2026-07-28,19.85,82.05,0.0
2026-07-28,19.95,82.05,0.0
2026-07-28,20.05,82.05,0.0
2026-07-28,20.15,82.05,0.0
2026-07-28,20.25,82.05,0.0
2026-07-28,20.35,82.05,0.0
2026-07-28,20.45,82.05,0.0
2026-07-28,20.55,82.05,0.1171254
2026-07-28,20.65,82.05,0.11140888
2026-07-28,20.75,82.05,0.0
2026-07-28,20.85,82.05,0.0
2026-07-28,20.95,82.05,0.21257919
2026-07-28,21.05,82.05,0.18661681
2026-07-28,21.15,82.05,0.25466856
2026-07-28,21.25,82.05,0.16443528
2026-07-28,21.35,82.05,0.0
2026-07-28,21.45,82.05,0.0
2026-07-28,21.55,82.05,0.0
2026-07-28,21.65,82.05,0.0
2026-07-28,21.75,82.05,0.0
2026-07-28,21.85,82.05,0.0
2026-07-28,21.95,82.05,0.0
2026-07-28,22.05,82.05,0.0
2026-07-28,22.15,82.05,0.0
2026-07-28,22.25,82.05,0.0
2026-07-28,22.35,82.05,0.0
2026-07-28,22.45,82.05,0.0
2026-07-28,22.55,82.05,0.0
2026-07-28,22.65,82.05,0.0
2026-07-28,22.75,82.05,0.0
2026-07-28,17.55,82.15,1.9769347
2026-07-28,17.65,82.15,0.0
2026-07-28,17.75,82.15,0.0
2026-07-28,17.85,82.15,0.0
2026-07-28,17.95,82.15,0.0
2026-07-28,18.05,82.15,0.0
2026-07-28,18.15,82.15,0.0
2026-07-28,18.25,82.15,0.0
2026-07-28,18.35,82.15,0.0
2026-07-28,18.45,82.15,0.0
2026-07-28,18.55,82.15,0.0
2026-07-28,18.65,82.15,0.0
2026-07-28,18.75,82.15,0.0
2026-07-28,18.85,82.15,0.0
2026-07-28,18.95,82.15,0.0
2026-07-28,19.05,82.15,0.0
2026-07-28,19.15,82.15,0.95797986
2026-07-28,19.25,82.15,0.8723124
2026-07-28,19.35,82.15,2.2768908
2026-07-28,19.45,82.15,3.0701413
2026-07-28,19.55,82.15,2.78825
2026-07-28,19.65,82.15,2.1074462
2026-07-28,19.75,82.15,0.0
2026-07-28,19.85,82.15,0.0
2026-07-28,19.95,82.15,0.0
2026-07-28,20.05,82.15,0.0
2026-07-28,20.15,82.15,0.0
2026-07-28,20.25,82.15,0.0
2026-07-28,20.35,82.15,0.0
2026-07-28,20.45,82.15,0.12618071
2026-07-28,20.55,82.15,0.10543197
2026-07-28,20.65,82.15,0.11126256
2026-07-28,20.75,82.15,0.17684384
2026-07-28,20.85,82.15,0.19352646
2026-07-28,20.95,82.15,0.23071393
2026-07-28,21.05,82.15,0.19919468
2026-07-28,21.15,82.15,0.29416227
2026-07-28,21.25,82.15,0.0
2026-07-28,21.35,82.15,0.0
2026-07-28,21.45,82.15,0.0
2026-07-28,21.55,82.15,0.0
2026-07-28,21.65,82.15,0.0
2026-07-28,21.75,82.15,0.0
2026-07-28,21.85,82.15,0.0
2026-07-28,21.95,82.15,0.0
2026-07-28,22.05,82.15,0.0
2026-07-28,22.15,82.15,0.0
2026-07-28,22.25,82.15,0.0
2026-07-28,22.35,82.15,0.0
2026-07-28,22.45,82.15,0.0
2026-07-28,22.55,82.15,0.0
2026-07-28,22.65,82.15,0.0
2026-07-28,22.75,82.15,0.0
2026-07-28,17.55,82.25,0.0
2026-07-28,17.65,82.25,0.0
2026-07-28,17.75,82.25,0.0
2026-07-28,17.85,82.25,0.0
2026-07-28,17.95,82.25,0.0
2026-07-28,18.05,82.25,0.0
2026-07-28,18.15,82.25,0.0
2026-07-28,18.25,82.25,0.0
2026-07-28,18.35,82.25,0.0
2026-07-28,18.45,82.25,0.0
2026-07-28,18.55,82.25,0.0
2026-07-28,18.65,82.25,0.0
2026-07-28,18.75,82.25,0.0
2026-07-28,18.85,82.25,0.0
2026-07-28,18.95,82.25,0.0
2026-07-28,19.05,82.25,0.0
2026-07-28,19.15,82.25,0.78388023
2026-07-28,19.25,82.25,0.5511238
2026-07-28,19.35,82.25,1.4602989
2026-07-28,19.45,82.25,2.258382
2026-07-28,19.55,82.25,1.8775104
2026-07-28,19.65,82.25,0.0
2026-07-28,19.75,82.25,0.0
2026-07-28,19.85,82.25,0.0
2026-07-28,19.95,82.25,0.0
2026-07-28,20.05,82.25,0.0
2026-07-28,20.15,82.25,0.0
2026-07-28,20.25,82.25,0.0
2026-07-28,20.35,82.25,0.0
2026-07-28,20.45,82.25,0.0
2026-07-28,20.55,82.25,0.10585152
2026-07-28,20.65,82.25,0.1099782
2026-07-28,20.75,82.25,0.0
2026-07-28,20.85,82.25,0.0
2026-07-28,20.95,82.25,0.21083769
2026-07-28,21.05,82.25,0.3018205
2026-07-28,21.15,82.25,0.0
2026-07-28,21.25,82.25,0.0
2026-07-28,21.35,82.25,0.0
2026-07-28,21.45,82.25,0.0
2026-07-28,21.55,82.25,0.0
2026-07-28,21.65,82.25,0.0
2026-07-28,21.75,82.25,0.0
2026-07-28,21.85,82.25,0.0
2026-07-28,21.95,82.25,0.0
2026-07-28,22.05,82.25,0.0
2026-07-28,22.15,82.25,0.0
2026-07-28,22.25,82.25,0.0
2026-07-28,22.35,82.25,0.0
2026-07-28,22.45,82.25,0.0
2026-07-28,22.55,82.25,0.0
2026-07-28,22.65,82.25,0.0
2026-07-28,22.75,82.25,0.0
2026-07-28,17.55,82.35,0.0
2026-07-28,17.65,82.35,0.0
2026-07-28,17.75,82.35,0.0
2026-07-28,17.85,82.35,1.4391183
2026-07-28,17.95,82.35,0.0
2026-07-28,18.05,82.35,0.0
2026-07-28,18.15,82.35,0.0
2026-07-28,18.25,82.35,0.28975126
2026-07-28,18.35,82.35,0.0
2026-07-28,18.45,82.35,0.0
2026-07-28,18.55,82.35,0.0
2026-07-28,18.65,82.35,0.0
2026-07-28,18.75,82.35,0.0
2026-07-28,18.85,82.35,0.0
2026-07-28,18.95,82.35,0.0
2026-07-28,19.05,82.35,0.0
2026-07-28,19.15,82.35,0.54767257
2026-07-28,19.25,82.35,0.71647865
2026-07-28,19.35,82.35,0.9272978
2026-07-28,19.45,82.35,1.5169711
2026-07-28,19.55,82.35,1.3461543
2026-07-28,19.65,82.35,0.0
2026-07-28,19.75,82.35,0.0
2026-07-28,19.85,82.35,0.0
2026-07-28,19.95,82.35,0.0
2026-07-28,20.05,82.35,0.0
2026-07-28,20.15,82.35,0.0
2026-07-28,20.25,82.35,0.0
2026-07-28,20.35,82.35,0.0
2026-07-28,20.45,82.35,0.0
2026-07-28,20.55,82.35,0.0
2026-07-28,20.65,82.35,0.0
2026-07-28,20.75,82.35,0.0
2026-07-28,20.85,82.35,0.0
2026-07-28,20.95,82.35,0.2596583
2026-07-28,21.05,82.35,0.0
2026-07-28,21.15,82.35,0.0
2026-07-28,21.25,82.35,0.0
2026-07-28,21.35,82.35,0.0
2026-07-28,21.45,82.35,0.0
2026-07-28,21.55,82.35,0.0
2026-07-28,21.65,82.35,0.0
2026-07-28,21.75,82.35,0.0
2026-07-28,21.85,82.35,0.0
2026-07-28,21.95,82.35,0.0
2026-07-28,22.05,82.35,0.0
2026-07-28,22.15,82.35,0.0
2026-07-28,22.25,82.35,0.0
2026-07-28,22.35,82.35,0.0
2026-07-28,22.45,82.35,0.0
2026-07-28,22.55,82.35,0.19669332
2026-07-28,22.65,82.35,0.29217607
2026-07-28,22.75,82.35,0.0
2026-07-28,17.55,82.45,1.9035523
2026-07-28,17.65,82.45,0.0
2026-07-28,17.75,82.45,2.1864955
2026-07-28,17.85,82.45,1.7694701
2026-07-28,17.95,82.45,1.1246643
2026-07-28,18.05,82.45,0.5608673
2026-07-28,18.15,82.45,0.33955398
2026-07-28,18.25,82.45,0.2363371
2026-07-28,18.35,82.45,0.0
2026-07-28,18.45,82.45,0.0
2026-07-28,18.55,82.45,0.0
2026-07-28,18.65,82.45,0.0
2026-07-28,18.75,82.45,0.0
2026-07-28,18.85,82.45,0.0
2026-07-28,18.95,82.45,0.0
2026-07-28,19.05,82.45,0.0
2026-07-28,19.15,82.45,0.45520493
2026-07-28,19.25,82.45,0.86929965
2026-07-28,19.35,82.45,0.8610348
2026-07-28,19.45,82.45,0.9672293
2026-07-28,19.55,82.45,0.0
2026-07-28,19.65,82.45,0.0
2026-07-28,19.75,82.45,0.0
2026-07-28,19.85,82.45,0.0
2026-07-28,19.95,82.45,0.0
2026-07-28,20.05,82.45,0.0
2026-07-28,20.15,82.45,0.0
2026-07-28,20.25,82.45,0.0
2026-07-28,20.35,82.45,0.0
2026-07-28,20.45,82.45,0.0
2026-07-28,20.55,82.45,0.0
2026-07-28,20.65,82.45,0.0
2026-07-28,20.75,82.45,0.0
2026-07-28,20.85,82.45,0.0
2026-07-28,20.95,82.45,0.0
2026-07-28,21.05,82.45,0.0
2026-07-28,21.15,82.45,0.0
2026-07-28,21.25,82.45,0.0
2026-07-28,21.35,82.45,0.0
2026-07-28,21.45,82.45,0.0
2026-07-28,21.55,82.45,0.0
2026-07-28,21.65,82.45,0.0
2026-07-28,21.75,82.45,0.0
2026-07-28,21.85,82.45,0.0
2026-07-28,21.95,82.45,0.0
2026-07-28,22.05,82.45,0.0
2026-07-28,22.15,82.45,0.0
2026-07-28,22.25,82.45,0.0
2026-07-28,22.35,82.45,0.0
2026-07-28,22.45,82.45,0.0
2026-07-28,22.55,82.45,0.21510278
2026-07-28,22.65,82.45,0.24744765
2026-07-28,22.75,82.45,0.0
2026-07-28,17.55,82.55,1.9160595
2026-07-28,17.65,82.55,1.674117
2026-07-28,17.75,82.55,3.0742986
2026-07-28,17.85,82.55,2.0498974
2026-07-28,17.95,82.55,0.83641404
2026-07-28,18.05,82.55,0.59200704
2026-07-28,18.15,82.55,0.36313057
2026-07-28,18.25,82.55,0.24115409
2026-07-28,18.35,82.55,0.0
2026-07-28,18.45,82.55,0.0
2026-07-28,18.55,82.55,0.0
2026-07-28,18.65,82.55,0.0
2026-07-28,18.75,82.55,0.0
2026-07-28,18.85,82.55,0.0
2026-07-28,18.95,82.55,0.0
2026-07-28,19.05,82.55,0.0
2026-07-28,19.15,82.55,0.0
2026-07-28,19.25,82.55,0.0
2026-07-28,19.35,82.55,0.0
2026-07-28,19.45,82.55,0.0
2026-07-28,19.55,82.55,0.0
2026-07-28,19.65,82.55,0.0
2026-07-28,19.75,82.55,0.0
2026-07-28,19.85,82.55,0.0
2026-07-28,19.95,82.55,0.0
2026-07-28,20.05,82.55,0.0
2026-07-28,20.15,82.55,0.0
2026-07-28,20.25,82.55,0.0
2026-07-28,20.35,82.55,0.0
2026-07-28,20.45,82.55,0.0
2026-07-28,20.55,82.55,0.0
2026-07-28,20.65,82.55,0.0
2026-07-28,20.75,82.55,0.0
2026-07-28,20.85,82.55,0.0
2026-07-28,20.95,82.55,0.0
2026-07-28,21.05,82.55,0.0
2026-07-28,21.15,82.55,0.0
2026-07-28,21.25,82.55,0.0
2026-07-28,21.35,82.55,0.0
2026-07-28,21.45,82.55,0.0
2026-07-28,21.55,82.55,0.0
2026-07-28,21.65,82.55,0.0
2026-07-28,21.75,82.55,0.0
2026-07-28,21.85,82.55,0.0
2026-07-28,21.95,82.55,0.0
2026-07-28,22.05,82.55,0.0
2026-07-28,22.15,82.55,0.0
2026-07-28,22.25,82.55,0.0
2026-07-28,22.35,82.55,0.0
2026-07-28,22.45,82.55,0.0
2026-07-28,22.55,82.55,0.0
2026-07-28,22.65,82.55,0.0
2026-07-28,22.75,82.55,0.0
2026-07-28,17.55,82.65,2.0002446
2026-07-28,17.65,82.65,2.1261613
2026-07-28,17.75,82.65,2.7962096
2026-07-28,17.85,82.65,1.6110843
2026-07-28,17.95,82.65,0.63526845
2026-07-28,18.05,82.65,0.65139425
2026-07-28,18.15,82.65,0.36525023
2026-07-28,18.25,82.65,0.24748167
2026-07-28,18.35,82.65,0.0
2026-07-28,18.45,82.65,0.0
2026-07-28,18.55,82.65,0.0
2026-07-28,18.65,82.65,0.0
2026-07-28,18.75,82.65,0.0
2026-07-28,18.85,82.65,0.0
2026-07-28,18.95,82.65,0.0
2026-07-28,19.05,82.65,0.0
2026-07-28,19.15,82.65,0.0
2026-07-28,19.25,82.65,0.0
2026-07-28,19.35,82.65,0.0
2026-07-28,19.45,82.65,0.0
2026-07-28,19.55,82.65,0.0
2026-07-28,19.65,82.65,0.0
2026-07-28,19.75,82.65,0.0
2026-07-28,19.85,82.65,0.0
2026-07-28,19.95,82.65,0.0
2026-07-28,20.05,82.65,0.0
2026-07-28,20.15,82.65,0.0
2026-07-28,20.25,82.65,0.0
2026-07-28,20.35,82.65,0.0
2026-07-28,20.45,82.65,0.0
2026-07-28,20.55,82.65,0.0
2026-07-28,20.65,82.65,0.0
2026-07-28,20.75,82.65,0.0
2026-07-28,20.85,82.65,0.0
2026-07-28,20.95,82.65,0.0
2026-07-28,21.05,82.65,0.0
2026-07-28,21.15,82.65,0.0
2026-07-28,21.25,82.65,0.0
2026-07-28,21.35,82.65,0.0
2026-07-28,21.45,82.65,0.0
2026-07-28,21.55,82.65,0.0
2026-07-28,21.65,82.65,0.0
2026-07-28,21.75,82.65,0.0
2026-07-28,21.85,82.65,0.0
2026-07-28,21.95,82.65,0.0
2026-07-28,22.05,82.65,0.0
2026-07-28,22.15,82.65,0.0
2026-07-28,22.25,82.65,0.0
2026-07-28,22.35,82.65,0.0
2026-07-28,22.45,82.65,0.0
